"Time";"Thermal power (out)";"Electrical power (in)";"Electrical IT power"
"2019-10-01T14:04:40+02:00";null;null;71459
"2019-10-01T14:04:59+02:00";null;74274;null
"2019-10-01T14:05:03+02:00";68500;null;null
"2019-10-01T14:05:10+02:00";null;null;71366
"2019-10-01T14:05:29+02:00";null;74391;null
"2019-10-01T14:05:33+02:00";68500;null;null
"2019-10-01T14:05:40+02:00";null;null;71486
"2019-10-01T14:05:59+02:00";null;74362;null
"2019-10-01T14:06:03+02:00";68400.002;null;null
"2019-10-01T14:06:10+02:00";null;null;71436
"2019-10-01T14:06:29+02:00";null;74266;null
"2019-10-01T14:06:33+02:00";68200.005;null;null
"2019-10-01T14:06:40+02:00";null;null;71292
"2019-10-01T14:06:59+02:00";null;74471;null
"2019-10-01T14:07:03+02:00";68200.005;null;null
"2019-10-01T14:07:10+02:00";null;null;71535
"2019-10-01T14:07:29+02:00";null;74121;null
"2019-10-01T14:07:33+02:00";68099.998;null;null
"2019-10-01T14:07:40+02:00";null;null;71494
"2019-10-01T14:07:59+02:00";null;74031;null
"2019-10-01T14:08:03+02:00";68599.998;null;null
"2019-10-01T14:08:10+02:00";null;null;71202
"2019-10-01T14:08:29+02:00";null;74102;null
"2019-10-01T14:08:33+02:00";69400.002;null;null
"2019-10-01T14:08:40+02:00";null;null;71212
"2019-10-01T14:08:59+02:00";null;74508;null
"2019-10-01T14:09:03+02:00";69599.998;null;null
"2019-10-01T14:09:10+02:00";null;null;71408
"2019-10-01T14:09:29+02:00";null;74609;null
"2019-10-01T14:09:33+02:00";69900.002;null;null
"2019-10-01T14:09:40+02:00";null;null;71298
"2019-10-01T14:09:59+02:00";null;74204;null
"2019-10-01T14:10:03+02:00";69900.002;null;null
"2019-10-01T14:10:10+02:00";null;null;71292
"2019-10-01T14:10:29+02:00";null;74479;null
"2019-10-01T14:10:33+02:00";69900.002;null;null
"2019-10-01T14:10:40+02:00";null;null;71458
"2019-10-01T14:10:59+02:00";null;74471;null
"2019-10-01T14:11:03+02:00";70200.005;null;null
"2019-10-01T14:11:10+02:00";null;null;71366
"2019-10-01T14:11:29+02:00";null;74078;null
"2019-10-01T14:11:33+02:00";70800.003;null;null
"2019-10-01T14:11:40+02:00";null;null;71462
"2019-10-01T14:11:59+02:00";null;74359;null
"2019-10-01T14:12:03+02:00";70900.002;null;null
"2019-10-01T14:12:10+02:00";null;null;71508
"2019-10-01T14:12:29+02:00";null;74410;null
"2019-10-01T14:12:33+02:00";70500;null;null
"2019-10-01T14:12:40+02:00";null;null;71353
"2019-10-01T14:12:59+02:00";null;74563;null
"2019-10-01T14:13:03+02:00";69599.998;null;null
"2019-10-01T14:13:10+02:00";null;null;71562
"2019-10-01T14:13:29+02:00";null;74516;null
"2019-10-01T14:13:33+02:00";69400.002;null;null
"2019-10-01T14:13:40+02:00";null;null;71505
"2019-10-01T14:13:59+02:00";null;74075;null
"2019-10-01T14:14:03+02:00";69400.002;null;null
"2019-10-01T14:14:10+02:00";null;null;71289
"2019-10-01T14:14:29+02:00";null;74265;null
"2019-10-01T14:14:33+02:00";69400.002;null;null
"2019-10-01T14:14:40+02:00";null;null;71300
"2019-10-01T14:14:59+02:00";null;74349;null
"2019-10-01T14:15:03+02:00";68599.998;null;null
"2019-10-01T14:15:10+02:00";null;null;71383
"2019-10-01T14:15:29+02:00";null;74211;null
"2019-10-01T14:15:33+02:00";68800.003;null;null
"2019-10-01T14:15:40+02:00";null;null;71376
"2019-10-01T14:15:59+02:00";null;74610;null
"2019-10-01T14:16:03+02:00";68400.002;null;null
"2019-10-01T14:16:10+02:00";null;null;71416
"2019-10-01T14:16:29+02:00";null;74603;null
"2019-10-01T14:16:33+02:00";69200.005;null;null
"2019-10-01T14:16:40+02:00";null;null;71289
"2019-10-01T14:16:59+02:00";null;74598;null
"2019-10-01T14:17:03+02:00";69800.003;null;null
"2019-10-01T14:17:10+02:00";null;null;71433
"2019-10-01T14:17:29+02:00";null;74281;null
"2019-10-01T14:17:33+02:00";70500;null;null
"2019-10-01T14:17:40+02:00";null;null;71413
"2019-10-01T14:17:59+02:00";null;74476;null
"2019-10-01T14:18:03+02:00";70500;null;null
"2019-10-01T14:18:10+02:00";null;null;71508
"2019-10-01T14:18:29+02:00";null;74131;null
"2019-10-01T14:18:33+02:00";70800.003;null;null
"2019-10-01T14:18:40+02:00";null;null;71627
"2019-10-01T14:18:59+02:00";null;74717;null
"2019-10-01T14:19:03+02:00";71099.998;null;null
"2019-10-01T14:19:10+02:00";null;null;71561
"2019-10-01T14:19:29+02:00";null;74350;null
"2019-10-01T14:19:33+02:00";71500;null;null
"2019-10-01T14:19:40+02:00";null;null;71582
"2019-10-01T14:19:59+02:00";null;74393;null
"2019-10-01T14:20:03+02:00";71500;null;null
"2019-10-01T14:20:10+02:00";null;null;71539
"2019-10-01T14:20:29+02:00";null;74434;null
"2019-10-01T14:20:33+02:00";71700.005;null;null
"2019-10-01T14:20:40+02:00";null;null;71227
"2019-10-01T14:20:59+02:00";null;74593;null
"2019-10-01T14:21:03+02:00";71400.002;null;null
"2019-10-01T14:21:10+02:00";null;null;71286
"2019-10-01T14:21:29+02:00";null;74407;null
"2019-10-01T14:21:33+02:00";70099.998;null;null
"2019-10-01T14:21:40+02:00";null;null;71449
"2019-10-01T14:21:59+02:00";null;74436;null
"2019-10-01T14:22:03+02:00";69599.998;null;null
"2019-10-01T14:22:10+02:00";null;null;71260
"2019-10-01T14:22:29+02:00";null;74399;null
"2019-10-01T14:22:33+02:00";69599.998;null;null
"2019-10-01T14:22:40+02:00";null;null;71295
"2019-10-01T14:22:59+02:00";null;74617;null
"2019-10-01T14:23:03+02:00";69400.002;null;null
"2019-10-01T14:23:10+02:00";null;null;71417
"2019-10-01T14:23:29+02:00";null;74575;null
"2019-10-01T14:23:33+02:00";69800.003;null;null
"2019-10-01T14:23:40+02:00";null;null;71459
"2019-10-01T14:23:59+02:00";null;74234;null
"2019-10-01T14:24:03+02:00";70099.998;null;null
"2019-10-01T14:24:10+02:00";null;null;71576
"2019-10-01T14:24:29+02:00";null;74333;null
"2019-10-01T14:24:33+02:00";70099.998;null;null
"2019-10-01T14:24:40+02:00";null;null;71379
"2019-10-01T14:24:59+02:00";null;74152;null
"2019-10-01T14:25:03+02:00";71500;null;null
"2019-10-01T14:25:10+02:00";null;null;71272
"2019-10-01T14:25:29+02:00";null;74071;null
"2019-10-01T14:25:33+02:00";71200.005;null;null
"2019-10-01T14:25:40+02:00";null;null;71357
"2019-10-01T14:25:59+02:00";null;74476;null
"2019-10-01T14:26:03+02:00";71800.003;null;null
"2019-10-01T14:26:10+02:00";null;null;71433
"2019-10-01T14:26:29+02:00";null;74467;null
"2019-10-01T14:26:33+02:00";71200.005;null;null
"2019-10-01T14:26:40+02:00";null;null;71656
"2019-10-01T14:26:59+02:00";null;74576;null
"2019-10-01T14:27:03+02:00";71500;null;null
"2019-10-01T14:27:10+02:00";null;null;71746
"2019-10-01T14:27:29+02:00";null;74383;null
"2019-10-01T14:27:33+02:00";72099.998;null;null
"2019-10-01T14:27:40+02:00";null;null;71488
"2019-10-01T14:27:59+02:00";null;74462;null
"2019-10-01T14:28:03+02:00";72099.998;null;null
"2019-10-01T14:28:10+02:00";null;null;71443
"2019-10-01T14:28:29+02:00";null;74214;null
"2019-10-01T14:28:33+02:00";72400.002;null;null
"2019-10-01T14:28:40+02:00";null;null;71365
"2019-10-01T14:28:59+02:00";null;74434;null
"2019-10-01T14:29:03+02:00";72200.005;null;null
"2019-10-01T14:29:10+02:00";null;null;71161
"2019-10-01T14:29:29+02:00";null;74318;null
"2019-10-01T14:29:33+02:00";71500;null;null
"2019-10-01T14:29:40+02:00";null;null;71292
"2019-10-01T14:29:59+02:00";null;74451;null
"2019-10-01T14:30:03+02:00";71200.005;null;null
"2019-10-01T14:30:10+02:00";null;null;71206
"2019-10-01T14:30:29+02:00";null;74751;null
"2019-10-01T14:30:33+02:00";70700.005;null;null
"2019-10-01T14:30:40+02:00";null;null;71392
"2019-10-01T14:30:59+02:00";null;74390;null
"2019-10-01T14:31:03+02:00";70200.005;null;null
"2019-10-01T14:31:10+02:00";null;null;71584
"2019-10-01T14:31:29+02:00";null;74456;null
"2019-10-01T14:31:33+02:00";70500;null;null
"2019-10-01T14:31:40+02:00";null;null;71385
"2019-10-01T14:31:59+02:00";null;74383;null
"2019-10-01T14:32:03+02:00";70099.998;null;null
"2019-10-01T14:32:10+02:00";null;null;71406
"2019-10-01T14:32:29+02:00";null;74374;null
"2019-10-01T14:32:33+02:00";70200.005;null;null
"2019-10-01T14:32:40+02:00";null;null;71270
"2019-10-01T14:32:59+02:00";null;74416;null
"2019-10-01T14:33:03+02:00";70700.005;null;null
"2019-10-01T14:33:10+02:00";null;null;71080
"2019-10-01T14:33:29+02:00";null;74429;null
"2019-10-01T14:33:33+02:00";70900.002;null;null
"2019-10-01T14:33:40+02:00";null;null;71203
"2019-10-01T14:33:59+02:00";null;74366;null
"2019-10-01T14:34:03+02:00";71099.998;null;null
"2019-10-01T14:34:10+02:00";null;null;71233
"2019-10-01T14:34:29+02:00";null;74400;null
"2019-10-01T14:34:33+02:00";71099.998;null;null
"2019-10-01T14:34:40+02:00";null;null;71381
"2019-10-01T14:34:59+02:00";null;74369;null
"2019-10-01T14:35:03+02:00";72000;null;null
"2019-10-01T14:35:10+02:00";null;null;71555
"2019-10-01T14:35:29+02:00";null;74475;null
"2019-10-01T14:35:33+02:00";71500;null;null
"2019-10-01T14:35:40+02:00";null;null;71350
"2019-10-01T14:35:59+02:00";null;74381;null
"2019-10-01T14:36:03+02:00";71700.005;null;null
"2019-10-01T14:36:10+02:00";null;null;71369
"2019-10-01T14:36:29+02:00";null;74458;null
"2019-10-01T14:36:33+02:00";72200.005;null;null
"2019-10-01T14:36:40+02:00";null;null;71667
"2019-10-01T14:36:59+02:00";null;74451;null
"2019-10-01T14:37:03+02:00";72400.002;null;null
"2019-10-01T14:37:10+02:00";null;null;71373
"2019-10-01T14:37:29+02:00";null;74423;null
"2019-10-01T14:37:33+02:00";72099.998;null;null
"2019-10-01T14:37:40+02:00";null;null;71242
"2019-10-01T14:37:59+02:00";null;74183;null
"2019-10-01T14:38:03+02:00";71200.005;null;null
"2019-10-01T14:38:10+02:00";null;null;71423
"2019-10-01T14:38:29+02:00";null;74346;null
"2019-10-01T14:38:33+02:00";70900.002;null;null
"2019-10-01T14:38:40+02:00";null;null;71420
"2019-10-01T14:38:59+02:00";null;74387;null
"2019-10-01T14:39:03+02:00";70400.002;null;null
"2019-10-01T14:39:10+02:00";null;null;71605
"2019-10-01T14:39:29+02:00";null;74255;null
"2019-10-01T14:39:33+02:00";70400.002;null;null
"2019-10-01T14:39:40+02:00";null;null;71610
"2019-10-01T14:39:59+02:00";null;74287;null
"2019-10-01T14:40:03+02:00";70099.998;null;null
"2019-10-01T14:40:10+02:00";null;null;71280
"2019-10-01T14:40:29+02:00";null;74458;null
"2019-10-01T14:40:33+02:00";69800.003;null;null
"2019-10-01T14:40:40+02:00";null;null;71371
"2019-10-01T14:40:59+02:00";null;74662;null
"2019-10-01T14:41:03+02:00";69599.998;null;null
"2019-10-01T14:41:10+02:00";null;null;71302
"2019-10-01T14:41:29+02:00";null;74350;null
"2019-10-01T14:41:33+02:00";70500;null;null
"2019-10-01T14:41:40+02:00";null;null;71159
"2019-10-01T14:41:59+02:00";null;74094;null
"2019-10-01T14:42:03+02:00";71700.005;null;null
"2019-10-01T14:42:10+02:00";null;null;71376
"2019-10-01T14:42:29+02:00";null;74123;null
"2019-10-01T14:42:33+02:00";71800.003;null;null
"2019-10-01T14:42:40+02:00";null;null;71411
"2019-10-01T14:42:59+02:00";null;74732;null
"2019-10-01T14:43:03+02:00";72000;null;null
"2019-10-01T14:43:10+02:00";null;null;71348
"2019-10-01T14:43:29+02:00";null;74425;null
"2019-10-01T14:43:33+02:00";71800.003;null;null
"2019-10-01T14:43:40+02:00";null;null;71509
"2019-10-01T14:43:59+02:00";null;74696;null
"2019-10-01T14:44:03+02:00";72099.998;null;null
"2019-10-01T14:44:10+02:00";null;null;71598
"2019-10-01T14:44:29+02:00";null;74401;null
"2019-10-01T14:44:33+02:00";72200.005;null;null
"2019-10-01T14:44:40+02:00";null;null;71647
"2019-10-01T14:44:59+02:00";null;74546;null
"2019-10-01T14:45:03+02:00";72200.005;null;null
"2019-10-01T14:45:10+02:00";null;null;71598
"2019-10-01T14:45:29+02:00";null;74074;null
"2019-10-01T14:45:33+02:00";72400.002;null;null
"2019-10-01T14:45:40+02:00";null;null;71334
"2019-10-01T14:45:59+02:00";null;73030;null
"2019-10-01T14:46:03+02:00";72099.998;null;null
"2019-10-01T14:46:10+02:00";null;null;71425
"2019-10-01T14:46:29+02:00";null;74663;null
"2019-10-01T14:46:33+02:00";70800.003;null;null
"2019-10-01T14:46:40+02:00";null;null;71693
"2019-10-01T14:46:59+02:00";null;75538;null
"2019-10-01T14:47:03+02:00";70500;null;null
"2019-10-01T14:47:10+02:00";null;null;71503
"2019-10-01T14:47:29+02:00";null;73234;null
"2019-10-01T14:47:33+02:00";70500;null;null
"2019-10-01T14:47:40+02:00";null;null;71455
"2019-10-01T14:47:59+02:00";null;74224;null
"2019-10-01T14:48:03+02:00";70500;null;null
"2019-10-01T14:48:10+02:00";null;null;71458
"2019-10-01T14:48:29+02:00";null;73187;null
"2019-10-01T14:48:33+02:00";70500;null;null
"2019-10-01T14:48:40+02:00";null;null;71295
"2019-10-01T14:48:59+02:00";null;74586;null
"2019-10-01T14:49:03+02:00";70500;null;null
"2019-10-01T14:49:10+02:00";null;null;71409
"2019-10-01T14:49:29+02:00";null;74206;null
"2019-10-01T14:49:33+02:00";71500;null;null
"2019-10-01T14:49:40+02:00";null;null;71343
"2019-10-01T14:49:59+02:00";null;75052;null
"2019-10-01T14:50:03+02:00";72000;null;null
"2019-10-01T14:50:10+02:00";null;null;71201
"2019-10-01T14:50:29+02:00";null;74148;null
"2019-10-01T14:50:33+02:00";71700.005;null;null
"2019-10-01T14:50:40+02:00";null;null;71361
"2019-10-01T14:50:59+02:00";null;74970;null
"2019-10-01T14:51:03+02:00";72000;null;null
"2019-10-01T14:51:10+02:00";null;null;71462
"2019-10-01T14:51:29+02:00";null;75558;null
"2019-10-01T14:51:33+02:00";72099.998;null;null
"2019-10-01T14:51:40+02:00";null;null;71425
"2019-10-01T14:51:59+02:00";null;75361;null
"2019-10-01T14:52:03+02:00";71700.005;null;null
"2019-10-01T14:52:10+02:00";null;null;71495
"2019-10-01T14:52:29+02:00";null;74428;null
"2019-10-01T14:52:33+02:00";72400.002;null;null
"2019-10-01T14:52:40+02:00";null;null;71487
"2019-10-01T14:52:59+02:00";null;73860;null
"2019-10-01T14:53:03+02:00";72700.005;null;null
"2019-10-01T14:53:10+02:00";null;null;71514
"2019-10-01T14:53:29+02:00";null;74624;null
"2019-10-01T14:53:33+02:00";72700.005;null;null
"2019-10-01T14:53:40+02:00";null;null;71296
"2019-10-01T14:53:59+02:00";null;74875;null
"2019-10-01T14:54:03+02:00";73000;null;null
"2019-10-01T14:54:10+02:00";null;null;71232
"2019-10-01T14:54:29+02:00";null;73646;null
"2019-10-01T14:54:33+02:00";71800.003;null;null
"2019-10-01T14:54:40+02:00";null;null;71550
"2019-10-01T14:54:59+02:00";null;74292;null
"2019-10-01T14:55:03+02:00";71099.998;null;null
"2019-10-01T14:55:10+02:00";null;null;71360
"2019-10-01T14:55:29+02:00";null;74379;null
"2019-10-01T14:55:33+02:00";70500;null;null
"2019-10-01T14:55:40+02:00";null;null;71120
"2019-10-01T14:55:59+02:00";null;74845;null
"2019-10-01T14:56:03+02:00";70700.005;null;null
"2019-10-01T14:56:10+02:00";null;null;71182
"2019-10-01T14:56:29+02:00";null;73971;null
"2019-10-01T14:56:33+02:00";70599.998;null;null
"2019-10-01T14:56:40+02:00";null;null;71256
"2019-10-01T14:56:59+02:00";null;74453;null
"2019-10-01T14:57:03+02:00";70700.005;null;null
"2019-10-01T14:57:10+02:00";null;null;71265
"2019-10-01T14:57:29+02:00";null;74190;null
"2019-10-01T14:57:33+02:00";70500;null;null
"2019-10-01T14:57:40+02:00";null;null;71176
"2019-10-01T14:57:59+02:00";null;73151;null
"2019-10-01T14:58:03+02:00";71099.998;null;null
"2019-10-01T14:58:10+02:00";null;null;71317
"2019-10-01T14:58:29+02:00";null;75451;null
"2019-10-01T14:58:33+02:00";71700.005;null;null
"2019-10-01T14:58:40+02:00";null;null;71542
"2019-10-01T14:58:59+02:00";null;74804;null
"2019-10-01T14:59:03+02:00";72200.005;null;null
"2019-10-01T14:59:10+02:00";null;null;71611
"2019-10-01T14:59:29+02:00";null;73631;null
"2019-10-01T14:59:33+02:00";72200.005;null;null
"2019-10-01T14:59:40+02:00";null;null;71547
"2019-10-01T14:59:59+02:00";null;74839;null
"2019-10-01T15:00:03+02:00";72400.002;null;null
"2019-10-01T15:00:10+02:00";null;null;71414
"2019-10-01T15:00:29+02:00";null;73781;null
"2019-10-01T15:00:33+02:00";72400.002;null;null
"2019-10-01T15:00:40+02:00";null;null;71404
"2019-10-01T15:00:59+02:00";null;75061;null
"2019-10-01T15:01:03+02:00";72700.005;null;null
"2019-10-01T15:01:10+02:00";null;null;71214
"2019-10-01T15:01:29+02:00";null;75145;null
"2019-10-01T15:01:33+02:00";73099.998;null;null
"2019-10-01T15:01:40+02:00";null;null;71192
"2019-10-01T15:01:59+02:00";null;73525;null
"2019-10-01T15:02:03+02:00";73099.998;null;null
"2019-10-01T15:02:10+02:00";null;null;71210
"2019-10-01T15:02:29+02:00";null;74900;null
"2019-10-01T15:02:33+02:00";73000;null;null
"2019-10-01T15:02:40+02:00";null;null;56601
"2019-10-01T15:02:59+02:00";null;31278;null
"2019-10-01T15:03:03+02:00";72200.005;null;null
"2019-10-01T15:03:10+02:00";null;null;27948
"2019-10-01T15:03:29+02:00";null;31705;null
"2019-10-01T15:03:33+02:00";71700.005;null;null
"2019-10-01T15:03:40+02:00";null;null;28152
"2019-10-01T15:03:59+02:00";null;30762;null
"2019-10-01T15:04:03+02:00";69099.998;null;null
"2019-10-01T15:04:10+02:00";null;null;28158
"2019-10-01T15:04:29+02:00";null;31886;null
"2019-10-01T15:04:33+02:00";68099.998;null;null
"2019-10-01T15:04:40+02:00";null;null;27693
"2019-10-01T15:04:59+02:00";null;31167;null
"2019-10-01T15:05:03+02:00";66599.998;null;null
"2019-10-01T15:05:10+02:00";null;null;27498
"2019-10-01T15:05:29+02:00";null;29346;null
"2019-10-01T15:05:33+02:00";65500;null;null
"2019-10-01T15:05:40+02:00";null;null;27535
"2019-10-01T15:05:59+02:00";null;30613;null
"2019-10-01T15:06:03+02:00";64599.998;null;null
"2019-10-01T15:06:10+02:00";null;null;27709
"2019-10-01T15:06:29+02:00";null;30190;null
"2019-10-01T15:06:33+02:00";63900.002;null;null
"2019-10-01T15:06:40+02:00";null;null;27825
"2019-10-01T15:06:59+02:00";null;30842;null
"2019-10-01T15:07:03+02:00";61299.999;null;null
"2019-10-01T15:07:10+02:00";null;null;27830
"2019-10-01T15:07:29+02:00";null;31558;null
"2019-10-01T15:07:33+02:00";59700.001;null;null
"2019-10-01T15:07:40+02:00";null;null;27959
"2019-10-01T15:07:59+02:00";null;30974;null
"2019-10-01T15:08:03+02:00";58299.999;null;null
"2019-10-01T15:08:10+02:00";null;null;27859
"2019-10-01T15:08:29+02:00";null;30175;null
"2019-10-01T15:08:33+02:00";57600.002;null;null
"2019-10-01T15:08:40+02:00";null;null;27608
"2019-10-01T15:08:59+02:00";null;30687;null
"2019-10-01T15:09:03+02:00";57600.002;null;null
"2019-10-01T15:09:10+02:00";null;null;27469
"2019-10-01T15:09:29+02:00";null;29618;null
"2019-10-01T15:09:33+02:00";54500;null;null
"2019-10-01T15:09:40+02:00";null;null;27416
"2019-10-01T15:09:59+02:00";null;30859;null
"2019-10-01T15:10:03+02:00";52000;null;null
"2019-10-01T15:10:10+02:00";null;null;27349
"2019-10-01T15:10:29+02:00";null;30627;null
"2019-10-01T15:10:33+02:00";50700.001;null;null
"2019-10-01T15:10:40+02:00";null;null;27566
"2019-10-01T15:10:59+02:00";null;29574;null
"2019-10-01T15:11:03+02:00";49799.999;null;null
"2019-10-01T15:11:10+02:00";null;null;27568
"2019-10-01T15:11:29+02:00";null;31143;null
"2019-10-01T15:11:33+02:00";49500;null;null
"2019-10-01T15:11:40+02:00";null;null;27585
"2019-10-01T15:11:59+02:00";null;30574;null
"2019-10-01T15:12:03+02:00";47500;null;null
"2019-10-01T15:12:10+02:00";null;null;27466
"2019-10-01T15:12:29+02:00";null;30224;null
"2019-10-01T15:12:33+02:00";45600.002;null;null
"2019-10-01T15:12:40+02:00";null;null;26983
"2019-10-01T15:12:59+02:00";null;29940;null
"2019-10-01T15:13:03+02:00";44299.999;null;null
"2019-10-01T15:13:10+02:00";null;null;27078
"2019-10-01T15:13:29+02:00";null;29955;null
"2019-10-01T15:13:33+02:00";43400.002;null;null
"2019-10-01T15:13:40+02:00";null;null;27304
"2019-10-01T15:13:59+02:00";null;30544;null
"2019-10-01T15:14:03+02:00";43100.002;null;null
"2019-10-01T15:14:10+02:00";null;null;27650
"2019-10-01T15:14:29+02:00";null;31047;null
"2019-10-01T15:14:33+02:00";42799.999;null;null
"2019-10-01T15:14:40+02:00";null;null;27916
"2019-10-01T15:14:59+02:00";null;29295;null
"2019-10-01T15:15:03+02:00";42299.999;null;null
"2019-10-01T15:15:10+02:00";null;null;27667
"2019-10-01T15:15:29+02:00";null;30436;null
"2019-10-01T15:15:33+02:00";42100.002;null;null
"2019-10-01T15:15:40+02:00";null;null;27410
"2019-10-01T15:15:59+02:00";null;29651;null
"2019-10-01T15:16:03+02:00";41799.999;null;null
"2019-10-01T15:16:10+02:00";null;null;27540
"2019-10-01T15:16:29+02:00";null;30418;null
"2019-10-01T15:16:33+02:00";41500;null;null
"2019-10-01T15:16:40+02:00";null;null;27483
"2019-10-01T15:16:59+02:00";null;30964;null
"2019-10-01T15:17:03+02:00";41500;null;null
"2019-10-01T15:17:10+02:00";null;null;27828
"2019-10-01T15:17:29+02:00";null;31356;null
"2019-10-01T15:17:33+02:00";41100.002;null;null
"2019-10-01T15:17:40+02:00";null;null;28029
"2019-10-01T15:17:59+02:00";null;30986;null
"2019-10-01T15:18:03+02:00";40600.002;null;null
"2019-10-01T15:18:10+02:00";null;null;27532
"2019-10-01T15:18:29+02:00";null;29914;null
"2019-10-01T15:18:33+02:00";40600.002;null;null
"2019-10-01T15:18:40+02:00";null;null;27412
"2019-10-01T15:18:59+02:00";null;29637;null
"2019-10-01T15:19:03+02:00";39900.002;null;null
"2019-10-01T15:19:10+02:00";null;null;27519
"2019-10-01T15:19:29+02:00";null;30507;null
"2019-10-01T15:19:33+02:00";39900.002;null;null
"2019-10-01T15:19:40+02:00";null;null;27553
"2019-10-01T15:19:59+02:00";null;31591;null
"2019-10-01T15:20:03+02:00";39600.002;null;null
"2019-10-01T15:20:10+02:00";null;null;27505
"2019-10-01T15:20:29+02:00";null;30796;null
"2019-10-01T15:20:33+02:00";39600.002;null;null
"2019-10-01T15:20:40+02:00";null;null;27558
"2019-10-01T15:20:59+02:00";null;31224;null
"2019-10-01T15:21:03+02:00";39500;null;null
"2019-10-01T15:21:10+02:00";null;null;27701
"2019-10-01T15:21:29+02:00";null;30342;null
"2019-10-01T15:21:33+02:00";40600.002;null;null
"2019-10-01T15:21:40+02:00";null;null;27583
"2019-10-01T15:21:59+02:00";null;29759;null
"2019-10-01T15:22:03+02:00";40799.999;null;null
"2019-10-01T15:22:10+02:00";null;null;27324
"2019-10-01T15:22:29+02:00";null;30878;null
"2019-10-01T15:22:33+02:00";40799.999;null;null
"2019-10-01T15:22:40+02:00";null;null;27449
"2019-10-01T15:22:59+02:00";null;31074;null
"2019-10-01T15:23:03+02:00";40600.002;null;null
"2019-10-01T15:23:10+02:00";null;null;27580
"2019-10-01T15:23:29+02:00";null;31072;null
"2019-10-01T15:23:33+02:00";39299.999;null;null
"2019-10-01T15:23:40+02:00";null;null;27532
"2019-10-01T15:23:59+02:00";null;30177;null
"2019-10-01T15:24:03+02:00";38000;null;null
"2019-10-01T15:24:10+02:00";null;null;27458
"2019-10-01T15:24:29+02:00";null;31011;null
"2019-10-01T15:24:33+02:00";37299.999;null;null
"2019-10-01T15:24:40+02:00";null;null;27466
"2019-10-01T15:24:59+02:00";null;30747;null
"2019-10-01T15:25:03+02:00";36100.002;null;null
"2019-10-01T15:25:10+02:00";null;null;27222
"2019-10-01T15:25:29+02:00";null;29817;null
"2019-10-01T15:25:33+02:00";35799.999;null;null
"2019-10-01T15:25:40+02:00";null;null;27005
"2019-10-01T15:25:59+02:00";null;30464;null
"2019-10-01T15:26:03+02:00";35700.001;null;null
"2019-10-01T15:26:10+02:00";null;null;27099
"2019-10-01T15:26:29+02:00";null;31049;null
"2019-10-01T15:26:33+02:00";35500;null;null
"2019-10-01T15:26:40+02:00";null;null;27371
"2019-10-01T15:26:59+02:00";null;30476;null
"2019-10-01T15:27:03+02:00";35200.001;null;null
"2019-10-01T15:27:10+02:00";null;null;27498
"2019-10-01T15:27:29+02:00";null;29907;null
"2019-10-01T15:27:33+02:00";35100.002;null;null
"2019-10-01T15:27:40+02:00";null;null;27409
"2019-10-01T15:27:59+02:00";null;31106;null
"2019-10-01T15:28:03+02:00";34799.999;null;null
"2019-10-01T15:28:10+02:00";null;null;27718
"2019-10-01T15:28:29+02:00";null;30563;null
"2019-10-01T15:28:33+02:00";34799.999;null;null
"2019-10-01T15:28:40+02:00";null;null;27599
"2019-10-01T15:28:59+02:00";null;31748;null
"2019-10-01T15:29:03+02:00";34500;null;null
"2019-10-01T15:29:10+02:00";null;null;27347
"2019-10-01T15:29:29+02:00";null;30611;null
"2019-10-01T15:29:33+02:00";34400.002;null;null
"2019-10-01T15:29:40+02:00";null;null;27233
"2019-10-01T15:29:59+02:00";null;29703;null
"2019-10-01T15:30:03+02:00";34500;null;null
"2019-10-01T15:30:10+02:00";null;null;27274
"2019-10-01T15:30:29+02:00";null;30354;null
"2019-10-01T15:30:33+02:00";34200.001;null;null
"2019-10-01T15:30:40+02:00";null;null;27669
"2019-10-01T15:30:59+02:00";null;30684;null
"2019-10-01T15:31:03+02:00";34500;null;null
"2019-10-01T15:31:10+02:00";null;null;27823
"2019-10-01T15:31:29+02:00";null;31316;null
"2019-10-01T15:31:33+02:00";34100.002;null;null
"2019-10-01T15:31:40+02:00";null;null;27950
"2019-10-01T15:31:59+02:00";null;30536;null
"2019-10-01T15:32:03+02:00";33900.002;null;null
"2019-10-01T15:32:10+02:00";null;null;27771
"2019-10-01T15:32:29+02:00";null;29949;null
"2019-10-01T15:32:33+02:00";34100.002;null;null
"2019-10-01T15:32:40+02:00";null;null;27415
"2019-10-01T15:32:59+02:00";null;30799;null
"2019-10-01T15:33:03+02:00";34200.001;null;null
"2019-10-01T15:33:10+02:00";null;null;27187
"2019-10-01T15:33:29+02:00";null;30554;null
"2019-10-01T15:33:33+02:00";34100.002;null;null
"2019-10-01T15:33:40+02:00";null;null;27251
"2019-10-01T15:33:59+02:00";null;31608;null
"2019-10-01T15:34:03+02:00";33900.002;null;null
"2019-10-01T15:34:10+02:00";null;null;27383
"2019-10-01T15:34:29+02:00";null;30125;null
"2019-10-01T15:34:33+02:00";33900.002;null;null
"2019-10-01T15:34:40+02:00";null;null;27561
"2019-10-01T15:34:59+02:00";null;32101;null
"2019-10-01T15:35:03+02:00";33799.999;null;null
"2019-10-01T15:35:10+02:00";null;null;28007
"2019-10-01T15:35:29+02:00";null;30050;null
"2019-10-01T15:35:33+02:00";33600.002;null;null
"2019-10-01T15:35:40+02:00";null;null;27994
